Date Sampled,Address,1st Draw,2-3 Minute,5 Minute
10/29/2019,104XX S ALBANY ,See Follow-Up Sequential Sampling Table for Results,,
4/17/2018,104XX S ALBANY AVE,2.2,4.1,4.4
11/26/2018,104XX S ALBANY AVE,1.2,< 1,< 1
5/1/2019,104XX S ALBANY AVE,1.9,4.5,4
10/11/2019,104XX S ALBANY AVE,7.4,8.8,2.8
8/17/2021,104XX S ALBANY AVE ,2.5,10,1.8
8/25/2019,104XX S ALBANY ST,< 1,< 1,< 1
9/24/2016,104XX S ARTESIAN AVE,5.1,1.5,1.3
11/27/2018,104XX S ARTESIAN AVE,3.1,5.7,1.7
3/4/2019,104XX S ARTESIAN AVE,2.5,5,1.1
1/20/2021,104XX S ARTESIAN AVE,< 1,2,< 1
7/31/2019,104XX S AVENUE F,< 1,2.6,2.7
1/3/2022,104XX S Avenue F ,7.2,9,9.9
3/10/2022,104XX S Avenue F ,See Follow-Up Sequential Sampling Table for Results,,
10/11/2016,104XX S AVENUE G,2.5,4,3.4
6/17/2019,104XX S AVENUE G,< 1,< 1,< 1
8/1/2019,104XX S AVENUE J,8.4,12,2.6
12/3/2018,104XX S AVENUE J ,8.9,38,3.8
3/2/2019,104XX S AVENUE J ,See Follow-Up Sequential Sampling Table for Results,,
11/21/2019,104XX S AVENUE M,4.8,2.5,< 1
10/30/2018,104XX S AVENUE N,2.2,1.3,1.1
6/30/2016,104XX S AVERS AVE,1.1,2.2,< 1
5/12/2018,104XX S AVERS AVE,3.1,10,1.7
3/17/2019,104XX S BELL AVE,2.2,4.5,1.2
6/4/2019,104XX S BELL AVE,1.4,5.4,1.6
6/16/2019,104XX S BELL AVE,< 1,2.7,< 1
9/8/2019,104XX S BELL AVE,< 1,1.2,< 1
4/21/2022,104XX S BENSLEY AVE ,30,15,7
5/31/2016,104XX S CALUMET AVE,2.6,3.8,2
2/24/2019,104XX S Calumet Ave,10,21,3.9
5/16/2019,104XX S CALUMET AVE,2,6.8,1.7
1/16/2020,104XX S CALUMET AVE,2.8,2.3,< 1
6/8/2021,104XX S Calumet Ave,See Follow-Up Sequential Sampling Table for Results,,
2/27/2016,104XX S CAMPBELL AVE,<1,2.42,<1
4/9/2016,104XX S CAMPBELL AVE,1.16,2.3,<1
2/21/2019,104XX S CAMPBELL AVE,1.3,< 1,< 1
9/5/2019,104XX S CAMPBELL AVE,1.1,5.8,1.5
2/10/2016,104XX S CENTRAL PARK AVE,3.76,3.96,1.43
4/7/2016,104XX S CENTRAL PARK AVE,1.59,4.51,1.31
11/12/2019,104XX S CHARLES ST,4.6,14,3.9
8/3/2019,104XX S CHRISTIANA AVE,5.1,4.2,2.1
10/19/2019,104XX S CLAREMONT AVE,< 1,< 1,< 1
8/25/2021,104XX S Corliss Ave,1100,110,27
11/30/2021,104XX S Corliss Ave,See Follow-Up Sequential Sampling Table for Results,,
8/24/2021,104XX S CORLISS AVE ,1100,110,27
7/2/2018,104XX S DR MARTIN LUTHER KING JR DR,6.2,8.9,4.4
5/20/2019,104XX S DR MARTIN LUTHER KING JR DR,< 1,< 1,< 1
7/29/2018,104XX S DRAKE AVE,2.9,3.4,2.3
3/3/2019,104XX S DRAKE AVE,2.8,4.6,< 1
3/4/2019,104XX S DRAKE AVE,3,4.7,2.4
4/16/2019,104XX S DRAKE AVE,5.5,4.3,1.5
3/15/2022,104XX S EBERHART AVE ,2.6,1.6,1.3
5/10/2019,104XX S EGGLESTON AVE,1.2,1.1,1
12/31/2019,104XX S Eggleston Ave,7.5,21,4.5
6/17/2021,104XX S Eggleston Ave,See Follow-Up Sequential Sampling Table for Results,,
11/6/2020,104XX S EMERALD AVE,3,14,3.6
8/4/2019,104XX S FOREST AVE,2.5,2.2,1.8
12/6/2019,104XX S FOREST AVE,3.2,2.8,2
8/5/2016,104XX S GREEN ST,7.9,11,3.8
6/26/2019,104XX S GREEN ST,3.1,4.1,1.9
8/22/2021,104XX S H ,3,4.7,2.2
7/28/2016,104XX S HAMILTON AVE,4.3,1.5,1.2
3/14/2019,104XX S HAMILTON AVE,2.5,6.8,1.7
5/6/2019,104XX S HAMILTON AVE,2.3,1.8,< 1
1/1/2020,104XX S HAMLIN AVE,2.5,6.5,8.2
3/5/2020,104XX S HAMLIN AVE,< 1,< 1,4.7
9/15/2021,104XX S HAMLIN AVE ,4.2,7,3.3
2/1/2022,104XX S HAMLIN AVE ,4.6,5.6,1.3
5/16/2017,104XX S HOMAN AVE,3,2.3,1.2
12/30/2018,104XX S HOMAN AVE,< 1,< 1,< 1
5/26/2020,104XX S HOMAN AVE,< 1,< 1,< 1
2/13/2020,104XX S HOXIE AVE,3.1,5.8,6.9
9/14/2021,104XX S HOXIE AVE ,2.9,3.7,2.6
2/5/2017,104XX S HOYNE AVE,2.5,2.2,1.1
6/4/2018,104XX S HOYNE AVE,3.1,3.9,2.4
4/25/2021,104XX S HOYNE AVE,2.2,11,8.8
5/28/2019,104XX S INDIANA AVE,1.4,1.3,< 1
8/6/2019,104XX S INDIANA AVE,1.1,< 1,< 1
10/24/2019,104XX S INDIANA AVE,3.8,6.3,8.2
10/29/2019,104XX S LAWNDALE AVE,2,4.2,4.3
10/30/2019,104XX S LAWNDALE AVE,6.2,14,3.3
2/13/2020,104XX S LAWNDALE AVE,3.5,9.5,1.3
7/29/2018,104XX S LEAVITT ST,4,4.6,3.8
12/17/2019,104XX S LEAVITT ST,1.5,1.1,< 1
9/14/2021,104XX S LEAVITT ST ,3.6,5,2.5
9/26/2016,104XX S LONGWOOD DR,3.5,5.4,4.7
11/14/2019,104XX S LONGWOOD DR,6.9,10,8.6
10/10/2021,104XX S LONGWOOD DR ,7.6,7.2,6.5
1/22/2019,104XX S M ST,< 1,< 1,< 1
2/3/2019,104XX S M ST,3.5,2.5,1.5
12/6/2018,104XX S MAPLEWOOD AVE,1.9,1.9,1
8/25/2019,104XX S MAPLEWOOD AVE,2.5,1.7,1.2
6/29/2016,104XX S MILLARD AVE,5.1,7.6,2.6
4/3/2019,104XX S MILLARD AVE,5.3,7.4,1.4
5/29/2019,104XX S NORMAL AVE,1.4,1.6,< 1
4/1/2022,104XX S NORMAL AVE ,1.2,1.2,1.2
3/20/2019,104XX S OAKLEY AVE,< 1,2.6,< 1
4/5/2019,104XX S OAKLEY AVE,< 1,1.3,< 1
7/28/2019,104XX S OAKLEY AVE,1.7,3.1,1.5
3/2/2020,104XX S OAKLEY AVE,1.1,< 1,< 1
1/3/2021,104XX S OAKLEY AVE,< 1,< 1,< 1
2/14/2020,104XX S PARNELL AVE,4.3,4.6,2
3/26/2019,104XX S PRAIRIE AVE,1.3,2.8,1.6
7/26/2019,104XX S PRAIRIE AVE,2.6,6.5,2.4
10/29/2019,104XX S PRAIRIE AVE,3.7,8.1,4.6
2/18/2019,104XX S PROSPECT AVE,1.5,1.3,< 1
3/11/2019,104XX S PROSPECT AVE,< 1,< 1,< 1
6/15/2021,104XX S PROSPECT AVE,< 1,< 1,< 1
1/23/2020,104XX S RACINE AVE,1.1,3.2,< 1
11/5/2019,104XX S RHODES AVE,4.4,6.3,2.7
7/20/2021,104XX S Rhodes Ave,3.7,8.3,4.8
9/14/2021,104XX S Rhodes Ave,See Follow-Up Sequential Sampling Table for Results,,
3/5/2019,104XX S SACRAMENTO AVE,2.2,6.7,< 1
7/2/2019,104XX S SACRAMENTO AVE,1.2,2,1.1
5/18/2019,104XX S SAINT LOUIS AVE,2.9,9.6,1.6
9/9/2019,104XX S SAINT LOUIS AVE,2.1,4.4,< 1
4/7/2019,104XX S SANGAMON ST,< 1,< 1,< 1
12/5/2019,104XX S SANGAMON ST,1.9,5.4,1.4
7/7/2016,104XX S SAWYER AVE,2.5,2,1.7
12/12/2016,104XX S SAWYER AVE,1.1,< 1,< 1
7/25/2019,104XX S SAWYER AVE,2.8,14,2.8
10/5/2019,104XX S SAWYER AVE,1,1.1,1
6/5/2016,104XX S SEELEY AVE,1.2,1.5,< 1
1/23/2018,104XX S SEELEY AVE,1.1,< 1,< 1
10/2/2020,104XX S SPAULDING AVE,3.4,3.7,3.6
9/18/2021,104XX S SPAULDING AVE ,3,5.7,3
9/27/2016,104XX S SPRINGFIELD AVE,2.1,8.8,2
11/23/2016,104XX S SPRINGFIELD AVE,2.6,2.6,1.3
9/2/2019,104XX S Springfield Ave,4.8,17,3.8
11/1/2021,104XX S Springfield Ave,See Follow-Up Sequential Sampling Table for Results,,
10/13/2016,104XX S ST LOUIS AVE,1.1,1.2,< 1
12/3/2018,104XX S TALMAN AVE,3.5,3.4,1
2/21/2019,104XX S TALMAN AVE,2.2,4,1.6
4/15/2019,104XX S TALMAN AVE,4.7,9.4,2.7
8/25/2019,104XX S TALMAN AVE,4.4,11,5.1
10/14/2019,104XX S TALMAN AVE,3.6,5.1,1.9
7/6/2016,104XX S TROY ST,2.5,3.7,1.8
1/3/2019,104XX S TROY ST,4.1,4.2,1.3
3/9/2019,104XX S TROY ST,1.6,5.4,1.5
5/15/2019,104XX S TROY ST,4.4,11,2
12/5/2019,104XX S TROY ST,2,1.8,< 1
7/31/2016,104XX S TRUMBALL AVE,15,20,2.7
1/13/2017,104XX S TRUMBALL AVE,See Follow-Up Sequential Sampling Table for Results,,
6/3/2016,104XX S TRUMBULL AVE,< 1,2.4,1.2
2/5/2019,104XX S TRUMBULL AVE,3.1,5.6,< 1
2/29/2020,104XX S TRUMBULL AVE,< 1,< 1,< 1
8/30/2019,104XX S UNION AVE,2.1,6.7,1.6
2/23/2016,104XX S VERNON AVE,25.6,3.71,2.46
8/4/2019,104XX S VERNON AVE,6,7.8,4.9
,104XX S VERNON AVE,Customer declined further testing,,
3/25/2019,104XX S WABASH AVE,2,1.7,1.8
7/30/2016,104XX S WALDEN PKWY,3.5,3.4,5.6
3/6/2019,104XX S WENTWORTH AVE,1.8,1.4,1.1
4/25/2019,104XX S WESTERN AVE,< 1,< 1,< 1
7/28/2016,104XX S WHIPPLE ST,2,1.1,< 1
7/31/2016,104XX S WHIPPLE ST,< 1,< 1,< 1
11/26/2016,104XX S WHIPPLE ST,3.9,4.9,1.9
7/13/2019,104XX S WHIPPLE ST,2,1.9,1.7
6/16/2019,104XX S WOOD ST,1.8,2.4,1.2
11/22/2020,104XX S WOOD ST,1.3,< 1,< 1
4/5/2019,105XX S ARTESIAN AVE,8.2,3.5,2.5
2/4/2016,105XX S AVE J ,3.58,1.36,1.22
3/25/2016,105XX S AVE J ,2.95,1.52,1.55
5/4/2019,105XX S AVENUE E,4.6,8.9,8.2
2/18/2019,105XX S AVENUE F,4.5,4.6,2.4
3/17/2020,105XX S AVENUE F,3.1,5.3,1.1
8/7/2019,105XX S AVENUE G,2.5,3.8,5.4
11/7/2018,105XX S AVENUE J AVE,3.7,2.3,2.2
7/2/2019,105XX S AVENUE M,< 1,< 1,< 1
3/25/2017,105XX S AVENUE N,3,1.2,1.1
2/27/2019,105XX S AVENUE N,3.7,3.7,1.1
8/18/2020,105XX S AVENUE N,< 1,< 1,< 1
7/29/2016,105XX S AVERS AVE,8.6,2.4,2.1
3/14/2019,105XX S AVERS AVE,2.9,12,< 1
3/19/2019,105XX S AVERS AVE,7.5,5.8,< 1
11/19/2019,105XX S AVERS AVE,3.1,13,1.2
1/13/2020,105XX S BELL AVE,3.5,11,2.4
7/2/2019,105XX S BENSLEY AVE,2.4,2.8,1.5
6/27/2019,105XX S CALHOUN AVE,4,4.1,9.4
11/9/2016,105XX S CAMPBELL AVE,1.8,2,1.2
8/14/2018,105XX S CAMPBELL AVE,1.5,1.8,5.2
11/4/2018,105XX S CAMPBELL AVE,1.4,4.5,1.4
3/5/2019,105XX S CAMPBELL AVE,1,< 1,< 1
7/11/2019,105XX S CAMPBELL AVE,8.7,11,3.4
9/6/2019,105XX S CAMPBELL AVE,2.5,9.1,1.9
9/28/2019,105XX S CAMPBELL AVE,2.1,2.7,4
10/13/2020,105XX S CAMPBELL AVE,< 1,1.1,< 1
7/14/2017,105XX S CENTRAL PARK AVE,2.8,6.2,6.6
12/14/2018,105XX S CENTRAL PARK AVE,4.5,7.8,< 1
6/2/2019,105XX S CENTRAL PARK AVE,3,15,1.4
10/10/2019,105XX S CENTRAL PARK AVE,See Follow-Up Sequential Sampling Table for Results,,
10/22/2017,105XX S CHRISTIANA AVE**,3.6,15,4.1
12/13/2017,105XX S CHRISTIANA AVE**,See Follow-Up Sequential Sampling Table for Results,,
4/25/2018,105XX S CHRISTIANA AVE**,See Follow-Up Sequential Sampling Table for Results,,
10/25/2019,105XX S CHURCH ST,< 1,< 1,< 1
11/17/2019,105XX S CHURCH ST,3.1,3,2.8
1/21/2020,105XX S CHURCH ST,3,7,1.7
11/19/2016,105XX S CLAREMONT AVE,3.1,3.2,2.4
8/13/2018,105XX S CLAREMONT AVE,3.1,3.9,1.9
3/7/2019,105XX S CLAREMONT AVE,2.1,1.7,< 1
9/10/2019,105XX S CLAREMONT AVE,5.8,13,5.8
10/4/2019,105XX S CLAREMONT AVE,9.3,6.9,2.5
10/13/2020,105XX S COTTAGE GROVE AVE,2.5,3,2.7
6/12/2019,105XX S DR MARTIN LUTHER KING JR DR,1.6,1.7,2
12/3/2018,105XX S DRAKE AVE,2,2.4,3.5
6/2/2019,105XX S EBERHART AVE,6.3,11,5.2
6/21/2019,105XX S EBERHART AVE,2.7,1.9,1.7
10/13/2020,105XX S EBERHART AVE,2.4,2.7,1.7
11/21/2019,105XX S EDBROOKE AVE,2,2,< 1
6/25/2019,105XX S EGGLESTON AVE,4.7,5.6,1.7
4/22/2022,105XX S EGGLESTON AVE ,12,58,14
7/9/2019,105XX S EMERALD ,3.9,22,2.5
10/24/2019,105XX S EMERALD ,See Follow-Up Sequential Sampling Table for Results,,
8/7/2019,105XX S EMERALD AVE,2.1,2.2,2.7
1/9/2020,105XX S EMERALD AVE,1.3,2.5,4.6
9/1/2019,105XX S FOREST AVE,4,3.8,3
12/13/2018,105XX S GREEN BAY AVE,6.2,11,3.2
10/24/2019,105XX S GREEN ST,4.4,8.6,2.6
4/28/2020,105XX S GREEN ST,4.5,6.8,5.4
10/13/2020,105XX S GREEN ST,1.2,3.6,1.5
2/27/2021,105XX S H,< 1,< 1,< 1
3/27/2020,105XX S HALE AVE,< 1,< 1,< 1
12/1/2019,105XX S HAMLIN AVE,< 1,1.3,2.2
7/3/2018,105XX S HARDING AVE,2.8,4.8,2.3
3/5/2019,105XX S HARDING AVE,4.5,6.2,2.3
3/24/2020,105XX S HARDING AVE,4.6,5.9,1.3
4/8/2019,105XX S HOMAN AVE,4.1,8.2,1.6
7/9/2019,105XX S HOMAN AVE,6.1,16,2.9
10/29/2019,105XX S HOMAN AVE,See Follow-Up Sequential Sampling Table for Results,,
12/15/2019,105XX S HOMAN AVE,1.4,2.5,1.5
11/12/2020,105XX S HOXIE AVE,9.6,4.6,3.9
9/30/2016,105XX S HOYNE AVE,3,3.8,2.4
3/19/2019,105XX S HOYNE AVE,2,2.2,< 1
11/13/2019,105XX S HOYNE AVE,3,7.5,2.1
11/2/2020,105XX S HOYNE AVE,1.7,1.6,1.5
9/7/2021,105XX S HOYNE AVE ,1.3,1.6,<1.0
2/25/2016,105XX S INDIANA AVE,1.96,<1,<1
10/18/2016,105XX S KEDZIE AVE,5.7,2.7,2
5/4/2019,105XX S KEDZIE AVE,1.6,4.9,1
8/31/2019,105XX S KEDZIE AVE,7.8,9.2,3.9
9/19/2019,105XX S KEDZIE AVE,8,21,16
10/9/2019,105XX S Kedzie Ave,9.7,19,8.7
3/13/2020,105XX S KEDZIE AVE,See Follow-Up Sequential Sampling Table for Results,,
11/4/2021,105XX S Kedzie Ave,See Follow-Up Sequential Sampling Table for Results,,
3/21/2022,105XX S KEDZIE AVE ,3.8,11,1.6
8/5/2019,105XX S L,1.7,< 1,< 1
8/3/2021,105XX S LAFAYETTE AVE ,1.3,1.1,1.2
11/15/2018,105XX S LAWNDALE AVE,2,1.2,< 1
8/28/2019,105XX S LAWNDALE AVE,2.4,5.2,2.1
2/11/2022,105XX S LAWNDALE AVE ,1.1,1.4,<0.5
1/23/2019,105XX S LEAVITT ST,2.4,1.4,1.1
5/5/2019,105XX S LEAVITT ST,4,8.2,2.2
8/26/2019,105XX S LEAVITT ST,3.7,3.5,7.9
1/23/2020,105XX S LONGWOOD DR,3,4.1,4
8/30/2021,105XX S LOWE AVE ,1.9,4.7,2.9
6/14/2016,105XX S MAPLEWOOD AVE,2.5,6.2,1.2
7/19/2016,105XX S MAPLEWOOD AVE,< 1,1.4,1.4
11/18/2018,105XX S MAPLEWOOD AVE,< 1,< 1,< 1
7/20/2019,105XX S MAPLEWOOD AVE,2.9,5.2,1.6
9/16/2019,105XX S MAPLEWOOD AVE,1.6,6.6,6.7
11/20/2019,105XX S MAPLEWOOD AVE,4.6,4,< 1
7/19/2019,105XX S MARTIN ST,< 1,< 1,< 1
6/6/2018,105XX S MICHIGAN AVE,< 1,< 1,< 1
6/8/2018,105XX S MICHIGAN AVE,< 1,< 1,< 1
2/21/2017,105XX S MILLARD AVE,2.5,2,1.2
11/26/2018,105XX S MILLARD AVE,2.1,6.2,1
1/7/2019,105XX S MILLARD AVE,1.1,1.5,< 1
2/6/2019,105XX S MILLARD AVE,1.4,2.2,< 1
2/11/2019,105XX S MILLARD AVE,2.3,4.5,6.6
11/21/2020,105XX S MILLARD AVE,1.1,4.9,1.1
7/5/2019,105XX S MORGAN ST,1.3,2.6,< 1
7/17/2019,105XX S MORGAN ST,1.5,1.1,1
8/5/2016,105XX S NORMAL AVE,4,7.8,3.6
8/27/2019,105XX S NORMAL AVE,3.1,2.4,2.1
4/13/2019,105XX S OAKLEY AVE,3.6,9,1.3
6/18/2019,105XX S OAKLEY AVE,17,21,20
10/8/2019,105XX S OAKLEY AVE,See Follow-Up Sequential Sampling Table for Results,,
3/21/2019,105XX S PARNELL AVE,< 1,< 1,< 1
5/14/2019,105XX S PARNELL AVE,2.5,2.1,1.8
5/28/2019,105XX S PEORIA ST,4.9,14,3.9
1/30/2020,105XX S PEORIA ST,1.2,1.7,1.1
2/18/2020,105XX S PEORIA ST,1.1,< 1,< 1
4/16/2018,105XX S PRAIRIE AVE,2.4,3,2.9
10/24/2019,105XX S PRAIRIE AVE,4.1,10,3.5
2/13/2020,105XX S PRAIRIE AVE,2.5,4.2,3
11/7/2019,105XX S PROSPECT AVE,1.6,1.2,< 1
8/28/2021,105XX S PROSPECT AVE ,1.6,2.4,1.8
10/2/2016,105XX S RIDGEWAY AVE,3.1,2.6,< 1
3/12/2019,105XX S RIDGEWAY AVE,2.4,2.1,< 1
4/25/2019,105XX S RIDGEWAY AVE,< 1,5.2,< 1
5/11/2019,105XX S RIDGEWAY AVE,2.6,3.2,< 1
11/6/2019,105XX S RIDGEWAY AVE,2.9,4.2,1.4
1/5/2020,105XX S SACRAMENTO AVE,5.5,7.9,< 1
1/29/2019,105XX S SAINT LOUIS AVE,1.8,2.4,< 1
6/11/2020,105XX S SAINT LOUIS AVE,4.6,12,1.9
7/2/2019,105XX S SANGAMON ST,1.7,< 1,< 1
9/10/2019,105XX S SANGAMON ST,1,< 1,< 1
10/2/2016,105XX S SAWYER AVE,1.6,5.3,2
6/17/2018,105XX S SAWYER AVE,< 1,< 1,< 1
7/25/2021,105XX S SAWYER AVE ,2.4,1.4,<1.0
7/16/2019,105XX S Seeley Ave,5.4,6.4,10
8/30/2021,105XX S Seeley Ave,See Follow-Up Sequential Sampling Table for Results,,
11/19/2018,105XX S SPAULDING AVE,< 1,< 1,< 1
2/14/2019,105XX S SPAULDING AVE,5.6,2.9,1.9
3/10/2019,105XX S SPAULDING AVE,1.3,2.2,< 1
6/10/2019,105XX S SPAULDING AVE,7.8,5.6,3.1
7/18/2019,105XX S SPAULDING AVE,2.1,1.7,1.6
9/22/2019,105XX S SPAULDING AVE,3.6,4.8,6.1
7/26/2021,105XX S SPAULDING AVE ,<1.0,2.8,1.5
8/25/2016,105XX S SPRINGFIELD AVE,1.4,< 1,< 1
11/27/2018,105XX S SPRINGFIELD AVE,2.5,1.4,< 1
1/22/2020,105XX S SPRINGFIELD AVE,2.6,3.5,< 1
12/1/2018,105XX S ST LOUIS AVE,3.2,5.8,< 1
6/22/2016,105XX S TALMAN AVE,3,11,2.1
9/4/2016,105XX S TALMAN AVE,3.2,2.8,2.6
9/15/2019,105XX S TALMAN AVE,9.8,12,2.5
8/10/2016,105XX S TROY ST,5.2,3.4,2.9
12/17/2018,105XX S TROY ST,1.9,1.6,< 1
1/22/2019,105XX S TROY ST,9.6,5.4,1
4/10/2019,105XX S TROY ST,3.5,7.5,1.3
8/5/2016,105XX S TRUMBULL AVE,2.1,7.2,1.4
11/14/2016,105XX S TRUMBULL AVE,2,1.7,1.4
3/18/2019,105XX S TRUMBULL AVE,5.5,12,2.6
9/18/2019,105XX S TRUMBULL AVE,2.4,6.7,1.7
9/25/2019,105XX S TRUMBULL AVE,< 1,< 1,< 1
9/27/2019,105XX S TRUMBULL AVE,5.2,5.4,1.8
3/16/2019,105XX S UNION AVE,1.5,1.9,1.1
5/19/2016,105XX S VERNON AVE,2.6,2.9,1.7
6/14/2016,105XX S VERNON AVE,3.7,3.2,2.3
6/14/2016,105XX S VERNON AVE,6.9,7.5,3.8
11/13/2019,105XX S VERNON AVE,8.6,5.9,5.3
3/25/2021,105XX S VERNON AVE,2.6,1.2,1.2
6/11/2017,105XX S WALDEN PKWY,1.4,< 1,2.2
7/27/2017,105XX S WALDEN PKWY,3.1,3.3,3.4
10/29/2019,105XX S WALLACE ST,1.2,< 1,< 1
10/15/2019,105XX S WENTWORTH AVE,1,< 1,< 1
1/16/2017,105XX S WHIPPLE ST,1.6,2.4,< 1
3/22/2019,105XX S WOOD ST,4.2,1.3,1.1
9/10/2019,105XX S WOOD ST,4.5,13,6.1
11/5/2019,105XX S YATES AVE,< 1,< 1,< 1
10/17/2019,106XX S Aberdeen St,18,9.4,5.2
6/15/2021,106XX S Aberdeen St,See Follow-Up Sequential Sampling Table for Results,,
3/4/2019,106XX S ALBANY AVE,3.2,3.3,1
8/20/2021,106XX S ALBANY AVE ,5.2,5.7,7.3
2/10/2019,106XX S ARTESIAN AVE,2.7,4.6,1.3
3/9/2019,106XX S ARTESIAN AVE,1.4,1.4,< 1
6/29/2018,106XX S AVENUE C,4.3,1.4,1.5
1/27/2020,106XX S AVENUE C,2.2,2.1,< 1
12/14/2020,106XX S AVENUE E,2.9,9.7,2.1
5/4/2019,106XX S AVENUE E ST,1.3,3.2,1.1
9/17/2019,106XX S AVENUE G,< 1,< 1,< 1
8/14/2020,106XX S AVENUE L,2.3,1.6,1.5
10/9/2020,106XX S AVENUE M,< 1,< 1,< 1
7/24/2016,106XX S AVERS AVE,1.9,3.1,2.6
2/19/2020,106XX S AVERS AVE,4.4,1.1,< 1
8/11/2016,106XX S BELL AVE,2.9,12,2.7
7/3/2018,106XX S BELL AVE,3.5,2.8,2
1/14/2019,106XX S BELL AVE,2.7,8.1,1
9/19/2021,106XX S BELL AVE ,5,15,3.8
6/14/2016,106XX S CALIFORNIA AVE,4.2,3.5,1.4
3/4/2019,106XX S CALUMET AVE,5.7,9.7,5.8
8/29/2019,106XX S CALUMET AVE,2.1,10,2.6
3/16/2022,106XX S CALUMET AVE ,1.4,<0.5,0.6
3/11/2019,106XX S CAMPBELL AVE,2.7,5.5,1.6
7/26/2019,106XX S CAMPBELL AVE,1.4,2.6,1.2
10/28/2019,106XX S CAMPBELL AVE,3.7,3.7,4
2/4/2019,106XX S CENTRAL PARK AVE,3.2,6.6,1.1
1/13/2020,106XX S CENTRAL PARK AVE,< 1,< 1,< 1
10/4/2016,106XX S CHAMPLAIN AVE,4.9,2.4,1.9
7/22/2016,106XX S CHRISTIANA AVE,3.2,6.7,4
3/9/2019,106XX S CHRISTIANA AVE,3.2,7.5,1.1
6/17/2016,106XX S CHURCH ST,8.4,8.5,7.9
3/21/2021,106XX S Church St,5.3,16,1.9
10/19/2021,106XX S Church St,See Follow-Up Sequential Sampling Table for Results,,
11/15/2021,106XX S CHURCH ST ,2.3,5.6,1.5
3/10/2019,106XX S CLAREMONT AVE,4.8,2.3,< 1
4/16/2019,106XX S CLAREMONT AVE,2.3,9.3,2.2
11/16/2019,106XX S CLAREMONT AVE,4.1,1.8,1.4
2/9/2020,106XX S CLAREMONT AVE,< 1,< 1,< 1
7/25/2019,106XX S DRAKE AVE,3.8,17,2.2
9/10/2019,106XX S DRAKE AVE,See Follow-Up Sequential Sampling Table for Results,,
11/26/2019,106XX S DRAKE AVE,1,< 1,< 1
8/3/2021,106XX S E ,2.6,6.8,3.1
5/2/2019,106XX S EBERHART AVE,1.9,2,1.9
2/9/2021,106XX S EBERHART AVE,1.5,< 1,< 1
3/17/2021,106XX S Eberhart Ave,9.5,32,3.4
10/20/2021,106XX S Eberhart Ave,12,34,6.8
11/30/2021,106XX S Eberhart Ave,See Follow-Up Sequential Sampling Table for Results,,
1/25/2022,106XX S Eberhart Ave,See Follow-Up Sequential Sampling Table for Results,,
7/28/2021,106XX S EBERHART AVE ,4.8,9.7,4.5
10/20/2021,106XX S EBERHART AVE ,12,34,6.8
5/15/2016,106XX S EDBROOKE AVE,1.2,1,< 1
2/29/2016,106XX S EMERALD AVE,1.76,<1,<1
4/20/2016,106XX S EMERALD AVE,1.55,<1,<1
9/4/2019,106XX S EMERALD AVE,2.7,6.7,3.7
11/14/2019,106XX S EMERALD AVE,3.8,2,1.4
9/2/2016,106XX S FAIRFIELD AVE,3.4,4.6,2.9
12/12/2019,106XX S FOREST AVE,3.3,2.1,1.5
1/7/2020,106XX S FOREST AVE,2,3.5,1.3
12/14/2021,106XX S GLENROY AVE ,<0.5,<0.5,<0.5
6/30/2018,106XX S HALE AVE,1.4,< 1,< 1
5/9/2019,106XX S HAMILTON AVE,2.1,4.5,2.7
5/13/2019,106XX S HAMILTON AVE,2.3,5.5,1.6
9/24/2019,106XX S HAMLIN AVE,2.5,1.9,1.6
8/13/2019,106XX S HARDING AVE,4.3,4.8,2.4
11/14/2019,106XX S HARDING AVE,5.9,8.4,3.1
1/30/2020,106XX S HARDING AVE,4.5,10,1.3
7/10/2016,106XX S HOMAN AVE,3.3,3.1,2.4
11/27/2018,106XX S HOMAN AVE,2.5,1.2,1
3/31/2019,106XX S HOXIE AVE,7,4,2.8
8/11/2019,106XX S HOYNE AVE,3,5.8,5
10/17/2019,106XX S HOYNE AVE,2.5,5.8,2.7
9/22/2020,106XX S HOYNE AVE,< 1,1.8,2.2
5/24/2020,106XX S INDIANA AVE,< 1,< 1,< 1
6/17/2021,106XX S INDIANA AVE,< 1,< 1,< 1
3/24/2019,106XX S KEDZIE AVE,2.7,11,1.6
9/28/2019,106XX S KEDZIE AVE,7.4,8.8,3.4
11/13/2019,106XX S KEDZIE AVE,1.5,< 1,< 1
2/23/2020,106XX S KEDZIE AVE,2,6.8,< 1
8/8/2019,106XX S L,3.4,2.7,2.5
3/5/2019,106XX S LAFAYETTE AVE,5.4,2.1,1.8
2/10/2020,106XX S LANGLEY AVE,3.6,1.7,1.5
11/6/2018,106XX S LAWNDALE AVE,1.5,3.5,< 1
2/20/2019,106XX S LAWNDALE AVE,4.7,9.2,1.3
9/4/2019,106XX S LAWNDALE AVE,2,6,1.4
9/3/2019,106XX S LEAVITT ST,3.3,11,2.9
7/29/2021,106XX S LEAVITT ST ,1.8,6.2,6.5
11/20/2021,106XX S LEAVITT ST ,2,1.7,0.8
6/12/2016,106XX S LEAVITT ST**,6.1,15,4.8
7/22/2016,106XX S LEAVITT ST**,See Follow-Up Sequential Sampling Table for Results,,
12/23/2016,106XX S LEAVITT ST**,See Follow-Up Sequential Sampling Table for Results,,
2/23/2017,106XX S LONGWOOD DR,1.9,1.5,< 1
