Date Sampled,Address,1st Draw,2-3 Minute,5 Minute,numAddr,geocode
8/20/2019,61XX S MONITOR AVE,2.1,3.8,2.4,6100 S MONITOR AVE,"[41.7814619, -87.7682551990315]"
11/26/2019,61XX S MONITOR AVE,1.1,1.7,< 1,6100 S MONITOR AVE,"[41.7814619, -87.7682551990315]"
9/28/2021,61XX S MONITOR AVE ,7.5,9.1,4.8,6100 S MONITOR AVE ,"[41.7814619, -87.7682551990315]"
3/9/2019,61XX S MOODY AVE,3,1.7,< 1,6100 S MOODY AVE,"[41.7813151, -87.77561824081178]"
7/29/2019,61XX S MOODY AVE,2.1,2.6,12,6100 S MOODY AVE,"[41.7813151, -87.77561824081178]"
7/29/2019,61XX S MOODY AVE,2.1,2.6,12,6100 S MOODY AVE,"[41.7813151, -87.77561824081178]"
8/13/2019,61XX S MOODY AVE,1.9,2.4,2,6100 S MOODY AVE,"[41.7813151, -87.77561824081178]"
9/9/2019,61XX S MOODY AVE,2.5,2.3,2.2,6100 S MOODY AVE,"[41.7813151, -87.77561824081178]"
12/27/2019,61XX S MOODY AVE,See Follow-Up Sequential Sampling Table for Results,,,6100 S MOODY AVE,"[41.7813151, -87.77561824081178]"
6/3/2019,61XX S MULLIGAN AVE,1.9,2.4,< 1,6100 S MULLIGAN AVE,"[41.7812284, -87.7804564098077]"
5/14/2018,61XX S NARRAGANSETT AVE,1.1,2.1,< 1,6100 S NARRAGANSETT AVE,"[41.781187450000004, -87.78174379301421]"
7/29/2019,61XX S NARRAGANSETT AVE,2.5,1.8,1.6,6100 S NARRAGANSETT AVE,"[41.781187450000004, -87.78174379301421]"
7/26/2021,61XX S NARRAGANSETT AVE ,3.6,12,3.8,6100 S NARRAGANSETT AVE ,"[41.781187450000004, -87.78174379301421]"
5/29/2019,61XX S NASHVILLE AVE,1.8,9.6,2.4,6100 S NASHVILLE AVE,"[41.7811131, -87.78654818961485]"
7/22/2019,61XX S NASHVILLE AVE,3.8,11,6.6,6100 S NASHVILLE AVE,"[41.7811131, -87.78654818961485]"
11/21/2019,61XX S NASHVILLE AVE,1.7,2.1,2.3,6100 S NASHVILLE AVE,"[41.7811131, -87.78654818961485]"
6/17/2019,61XX S NATCHEZ AVE,2.4,3.5,2.1,6100 S NATCHEZ AVE,"[41.7811597, -87.78409003213636]"
7/15/2019,61XX S NEENAH ,31,4.3,1,6100 S NEENAH ,"[0, 0]"
10/25/2019,61XX S NEENAH ,See Follow-Up Sequential Sampling Table for Results,,,6100 S NEENAH ,"[0, 0]"
2/26/2019,61XX S NEENAH AVE,7.7,1.6,1.3,6100 S NEENAH AVE,"[41.7811385, -87.7853244257143]"
5/19/2019,61XX S NEENAH AVE,3,10,1.8,6100 S NEENAH AVE,"[41.7811385, -87.7853244257143]"
8/25/2019,61XX S NEENAH AVE,3.6,5.5,2.1,6100 S NEENAH AVE,"[41.7811385, -87.7853244257143]"
5/14/2019,61XX S NORMANDY AVE,2.4,4.9,< 1,6100 S NORMANDY AVE,"[41.7810784, -87.78899777627907]"
7/3/2019,61XX S PARKSIDE AVE,1.5,2.6,1.7,6100 S PARKSIDE AVE,"[41.78156275, -87.7633779]"
11/30/2019,61XX S PARKSIDE AVE,1.3,1.9,2,6100 S PARKSIDE AVE,"[41.78156275, -87.7633779]"
9/12/2019,61XX S PAULINA ST,11,17,3.4,6100 S PAULINA ST,"[41.782952, -87.666837]"
2/25/2020,61XX S PAULINA ST,See Follow-Up Sequential Sampling Table for Results,,,6100 S PAULINA ST,"[41.782952, -87.666837]"
6/21/2016,61XX S RHODES,7.6,31,3.4,6100 S RHODES,"[0, 0]"
1/12/2017,61XX S RHODES,See Follow-Up Sequential Sampling Table for Results,,,6100 S RHODES,"[0, 0]"
6/21/2016,61XX S RHODES AVE,3.1,4.8,6.1,6100 S RHODES AVE,"[41.783829, -87.612195]"
5/1/2018,61XX S RHODES AVE,< 1,< 1,< 1,6100 S RHODES AVE,"[41.783829, -87.612195]"
12/19/2018,61XX S RHODES AVE,1.6,1.7,< 1,6100 S RHODES AVE,"[41.783829, -87.612195]"
11/21/2019,61XX S RICHMOND ST,3.4,1.7,1.4,6100 S RICHMOND ST,"[41.782572900000005, -87.697411845361]"
6/3/2019,61XX S RUTHERFORD AVE,1.6,4.8,< 1,6100 S RUTHERFORD AVE,"[41.7810561, -87.79022623765621]"
12/3/2019,61XX S RUTHERFORD AVE,3.5,7,2,6100 S RUTHERFORD AVE,"[41.7810561, -87.79022623765621]"
3/2/2022,61XX S RUTHERFORD AVE ,1.7,3.6,0.6,6100 S RUTHERFORD AVE ,"[41.7810561, -87.79022623765621]"
4/24/2019,61XX S SAINT LAWRENCE AVE,< 1,< 1,< 1,6100 S SAINT LAWRENCE AVE,"[41.783844, -87.610991]"
7/26/2019,61XX S SAINT LAWRENCE AVE,2.5,2,1.6,6100 S SAINT LAWRENCE AVE,"[41.783844, -87.610991]"
12/15/2019,61XX S SEELEY AVE,< 1,< 1,< 1,6100 S SEELEY AVE,"[41.78193, -87.675297]"
2/13/2017,61XX S UNIVERSITY AVE,4.2,1.3,1.1,6100 S UNIVERSITY AVE,"[41.784024, -87.598016]"
1/31/2018,61XX S UNIVERSITY AVE,2.7,< 1,< 1,6100 S UNIVERSITY AVE,"[41.784024, -87.598016]"
12/6/2019,61XX S UNIVERSITY AVE,2.8,2.9,1.1,6100 S UNIVERSITY AVE,"[41.784024, -87.598016]"
8/30/2020,61XX S UNIVERSITY AVE,< 1,< 1,< 1,6100 S UNIVERSITY AVE,"[41.784024, -87.598016]"
9/11/2020,61XX S UNIVERSITY AVE,< 1,< 1,< 1,6100 S UNIVERSITY AVE,"[41.784024, -87.598016]"
2/27/2021,61XX S UNIVERSITY AVE,5,3.2,2.3,6100 S UNIVERSITY AVE,"[41.784024, -87.598016]"
8/18/2021,61XX S UNIVERSITY AVE ,<1.0,<1.0,<1.0,6100 S UNIVERSITY AVE ,"[41.784024, -87.598016]"
8/8/2019,61XX S VERNON AVE,< 1,< 1,< 1,6100 S VERNON AVE,"[41.78379, -87.614579]"
1/26/2022,61XX S VERNON AVE ,<0.5,<0.5,<0.5,6100 S VERNON AVE ,"[41.78379, -87.614579]"
8/11/2019,61XX S WASHTENAW AVE,2,5.2,3.2,6100 S WASHTENAW AVE,"[41.782670249999995, -87.69133640196787]"
12/16/2019,61XX S WASHTENAW AVE,< 1,< 1,< 1,6100 S WASHTENAW AVE,"[41.782670249999995, -87.69133640196787]"
1/28/2018,61XX S WOODLAWN AVE,< 1,< 1,< 1,6100 S WOODLAWN AVE,"[41.784042, -87.596395]"
7/4/2018,61XX S WOODLAWN AVE,1.5,< 1,< 1,6100 S WOODLAWN AVE,"[41.784042, -87.596395]"
8/26/2019,61XX S WOODLAWN AVE,< 1,< 1,< 1,6100 S WOODLAWN AVE,"[41.784042, -87.596395]"
12/28/2019,61XX S WOODLAWN AVE,< 1,1,< 1,6100 S WOODLAWN AVE,"[41.784042, -87.596395]"
3/31/2021,61XX S WOODLAWN AVE,< 1,< 1,< 1,6100 S WOODLAWN AVE,"[41.784042, -87.596395]"
3/7/2019,61XX W 55TH ST,1.9,2.5,2,6100 W 55TH ST,"[41.792707300000004, -87.7746885]"
7/22/2019,61XX W 55TH ST,1.5,1.3,1.1,6100 W 55TH ST,"[41.792707300000004, -87.7746885]"
9/14/2019,61XX W 59TH ST,1.5,4.3,2,6100 W 59TH ST,"[41.785233, -87.774388]"
4/28/2019,61XX W 63RD PL,2.1,3.1,3.6,6100 W 63RD PL,"[41.77717305, -87.77408829507118]"
7/25/2021,61XX W 63RD PL ,3.5,2.6,1.6,6100 W 63RD PL ,"[41.77717305, -87.77408829507118]"
12/5/2019,61XX W 64TH ST,4.1,3.2,1.2,6100 W 64TH ST,"[41.7762137, -87.77404843174799]"
8/6/2018,61XX W ARLINGTON PL,< 1,< 1,< 1,6100 W ARLINGTON PL,"[41.9274409, -87.6392857]"
12/2/2020,61XX W BERENICE AVE,< 1,4.3,1.7,6100 W BERENICE AVE,"[41.95050155, -87.77930541619925]"
9/28/2019,61XX W BYRON ST,1.1,1.7,1.3,6100 W BYRON ST,"[41.95137315, -87.77933269441144]"
3/24/2021,61XX W CORNELIA AVE,1.8,< 1,< 1,6100 W CORNELIA AVE,"[41.944119900000004, -87.77903508486932]"
9/12/2016,61XX W DAKIN ST,6.9,20,33,6100 W DAKIN ST,"[41.95227405, -87.77937397287064]"
11/19/2016,61XX W DAKIN ST,See Follow-Up Sequential Sampling Table for Results,,,6100 W DAKIN ST,"[41.95227405, -87.77937397287064]"
2/1/2017,61XX W DAKIN ST,< 1,< 1,< 1,6100 W DAKIN ST,"[41.95227405, -87.77937397287064]"
11/4/2018,61XX W DAKIN ST,4,3.3,2.4,6100 W DAKIN ST,"[41.95227405, -87.77937397287064]"
11/19/2016,61XX W DAKIN ST**,See Follow-Up Sequential Sampling Table for Results,,,6100 W DAKIN ST**,"[41.95227405, -87.77937397287064]"
7/9/2018,61XX W DAKIN ST**,26,5.1,2.7,6100 W DAKIN ST**,"[41.95227405, -87.77937397287064]"
1/9/2019,61XX W DAKIN ST**,See Follow-Up Sequential Sampling Table for Results,,,6100 W DAKIN ST**,"[41.95227405, -87.77937397287064]"
2/29/2016,61XX W EDDY ST,<1,<1,<1,6100 W EDDY ST,"[41.94504145, -87.77908374972205]"
4/28/2016,61XX W EDDY ST,<1,<1,<1,6100 W EDDY ST,"[41.94504145, -87.77908374972205]"
11/11/2019,61XX W EDDY ST,7.4,3.9,3.2,6100 W EDDY ST,"[41.94504145, -87.77908374972205]"
8/18/2019,61XX W FLETCHER ST,3,11,3,6100 W FLETCHER ST,"[41.93771725, -87.77880933736233]"
1/30/2020,61XX W FOSTER AVE,2.8,3.1,3.6,6100 W FOSTER AVE,"[41.975744, -87.781043]"
10/24/2019,61XX W FULLERTON AVE,1.4,< 1,< 1,6100 W FULLERTON AVE,"[41.924173499999995, -87.77856037456571]"
10/10/2021,61XX W Giddings St,6.8,26,7.2,6100 W Giddings St,"[41.9668742, -87.77980102657281]"
12/20/2021,61XX W Giddings St,See Follow-Up Sequential Sampling Table for Results,,,6100 W Giddings St,"[41.9668742, -87.77980102657281]"
10/10/2021,61XX W GIDDINGS ST ,6.8,26,7.2,6100 W GIDDINGS ST ,"[41.9668742, -87.77980102657281]"
10/11/2021,61XX W GIDDINGS ST ,6.6,4,3.2,6100 W GIDDINGS ST ,"[41.9668742, -87.77980102657281]"
2/26/2019,61XX W GRACE ST,3,7,1.1,6100 W GRACE ST,"[41.9496068, -87.77927001130271]"
7/23/2019,61XX W GRACE ST,1.9,5.8,1.6,6100 W GRACE ST,"[41.9496068, -87.77927001130271]"
8/23/2021,61XX W GRACE ST ,4.7,9.8,3.1,6100 W GRACE ST ,"[41.9496068, -87.77927001130271]"
10/23/2021,61XX W GRACE ST ,1.5,1.2,2.1,6100 W GRACE ST ,"[41.9496068, -87.77927001130271]"
5/11/2018,61XX W GRAND AVE,3.8,2.4,1.1,6100 W GRAND AVE,"[41.92141265, -87.77867840080816]"
5/15/2019,61XX W HENDERSON ST,4,5.8,1.7,6100 W HENDERSON ST,"[41.9413651, -87.77894192811996]"
4/6/2019,61XX W LAWRENCE AVE,3.9,17,2.7,6100 W LAWRENCE AVE,"[41.967661270814574, -87.77963686524767]"
9/29/2019,61XX W LAWRENCE AVE,4.8,4.9,1.9,6100 W LAWRENCE AVE,"[41.967661270814574, -87.77963686524767]"
12/7/2019,61XX W LAWRENCE AVE,See Follow-Up Sequential Sampling Table for Results,,,6100 W LAWRENCE AVE,"[41.967661270814574, -87.77963686524767]"
8/31/2016,61XX W LELAND AVE,5.4,7.9,2.3,6100 W LELAND AVE,"[41.9658575, -87.77985354791865]"
4/21/2019,61XX W LELAND AVE,15,2.7,1.6,6100 W LELAND AVE,"[41.9658575, -87.77985354791865]"
9/11/2019,61XX W LELAND AVE,See Follow-Up Sequential Sampling Table for Results,,,6100 W LELAND AVE,"[41.9658575, -87.77985354791865]"
7/6/2018,61XX W MELROSE ST,< 1,< 1,< 1,6100 W MELROSE ST,"[41.939537099999995, -87.7788627152889]"
8/4/2018,61XX W MELROSE ST,4.4,4.2,3.5,6100 W MELROSE ST,"[41.939537099999995, -87.7788627152889]"
9/25/2020,61XX W MELROSE ST,1.3,1.8,1.8,6100 W MELROSE ST,"[41.939537099999995, -87.7788627152889]"
5/11/2019,61XX W MONTROSE AVE,< 1,< 1,< 1,6100 W MONTROSE AVE,"[41.9605488, -87.77969540366752]"
3/5/2019,61XX W NELSON ST,2.5,2.3,6.5,6100 W NELSON ST,"[41.935894250000004, -87.77874306419332]"
7/21/2019,61XX W NELSON ST,1.2,3.2,1.6,6100 W NELSON ST,"[41.935894250000004, -87.77874306419332]"
1/17/2022,61XX W NELSON ST ,3.1,5.8,1,6100 W NELSON ST ,"[41.935894250000004, -87.77874306419332]"
9/7/2021,61XX W PATTERSON AVE ,1.7,1.5,1.8,6100 W PATTERSON AVE ,"[41.9468886, -87.77915379745582]"
1/19/2019,61XX W PETERSON AVE,6.2,4.6,1.9,6100 W PETERSON AVE,"[41.99027, -87.780484]"
8/2/2019,61XX W PETERSON AVE,5.9,17,3.9,6100 W PETERSON AVE,"[41.99027, -87.780484]"
1/23/2020,61XX W PETERSON AVE,See Follow-Up Sequential Sampling Table for Results,,,6100 W PETERSON AVE,"[41.99027, -87.780484]"
5/6/2016,61XX W ROSCOE ST,1.77,<1,<1,6100 W ROSCOE ST,"[41.94230175, -87.77898074901208]"
10/22/2019,61XX W ROSCOE ST,5.7,9.9,3.6,6100 W ROSCOE ST,"[41.94230175, -87.77898074901208]"
1/17/2021,61XX W SEMINOLE ST,1.3,1.1,< 1,6100 W SEMINOLE ST,"[41.984813, -87.780589]"
7/9/2018,61XX W WARWICK AVE,2,2,1.6,6100 W WARWICK AVE,"[41.94872315, -87.77923381528137]"
4/28/2019,61XX W WARWICK AVE,5,3.4,2.6,6100 W WARWICK AVE,"[41.94872315, -87.77923381528137]"
8/19/2020,61XX W WARWICK AVE,2.4,11,3.8,6100 W WARWICK AVE,"[41.94872315, -87.77923381528137]"
3/25/2022,61XX W WARWICK AVE ,6.9,7,2,6100 W WARWICK AVE ,"[41.94872315, -87.77923381528137]"
7/27/2019,61XX W WARWICK ST,1.7,2.3,2.1,6100 W WARWICK ST,"[0, 0]"
1/3/2019,61XX W WAVELAND AVE,2.5,3,1.1,6100 W WAVELAND AVE,"[41.9478041, -87.77919561815361]"
8/5/2019,61XX W WAVELAND AVE,5.7,20,5.5,6100 W WAVELAND AVE,"[41.9478041, -87.77919561815361]"
8/22/2019,61XX W WAVELAND AVE,1.4,2.7,1.1,6100 W WAVELAND AVE,"[41.9478041, -87.77919561815361]"
1/23/2020,61XX W WAVELAND AVE,See Follow-Up Sequential Sampling Table for Results,,,6100 W WAVELAND AVE,"[41.9478041, -87.77919561815361]"
1/17/2017,62XX N ALBANY AVE,3.4,3.1,1.4,6200 N ALBANY AVE,"[41.9940105, -87.70712534940397]"
9/13/2020,62XX N ARTESIAN AVE,2.1,3.9,2.4,6200 N ARTESIAN AVE,"[41.99426425, -87.69138781534451]"
8/2/2019,62XX N AVERS AVE,3.1,9.6,1.9,6200 N AVERS AVE,"[41.99383605, -87.72546312572933]"
12/2/2021,62XX N AVERS AVE ,1.3,5.6,1.1,6200 N AVERS AVE ,"[41.99383605, -87.72546312572933]"
8/10/2018,62XX N BELL AVE,1.6,< 1,< 1,6200 N BELL AVE,"[41.994732, -87.686216]"
7/29/2019,62XX N BERNARD ST,2.2,5.1,1.4,6200 N BERNARD ST,"[41.993915, -87.715424]"
8/16/2020,62XX N BERNARD ST,6.4,12,14,6200 N BERNARD ST,"[41.993915, -87.715424]"
3/31/2019,62XX N CALDWELL AVE,1.6,5.1,< 1,6200 N CALDWELL AVE,"[41.993857, -87.759533]"
7/16/2018,62XX N CAMPBELL AVE,6.3,4.4,4,6200 N CAMPBELL AVE,"[41.994202900000005, -87.69250266333192]"
7/24/2019,62XX N CAMPBELL AVE,< 1,12,1.7,6200 N CAMPBELL AVE,"[41.994202900000005, -87.69250266333192]"
7/25/2019,62XX N CAMPBELL AVE,3.8,9.6,3.9,6200 N CAMPBELL AVE,"[41.994202900000005, -87.69250266333192]"
8/19/2019,62XX N CLAREMONT AVE,1.5,2.1,1.3,6200 N CLAREMONT AVE,"[41.99429045, -87.68900418833672]"
1/7/2020,62XX N CLAREMONT AVE,< 1,< 1,< 1,6200 N CLAREMONT AVE,"[41.99429045, -87.68900418833672]"
7/22/2019,62XX N FAIRFIELD AVE,< 1,< 1,< 1,6200 N FAIRFIELD AVE,"[41.994115, -87.698413]"
9/3/2016,62XX N FOREST GLEN AVE,11,7.4,6.5,6200 N FOREST GLEN AVE,"[41.99356735, -87.73992445047048]"
3/28/2018,62XX N FOREST GLEN AVE,< 1,< 1,< 1,6200 N FOREST GLEN AVE,"[41.99356735, -87.73992445047048]"
2/17/2019,62XX N FOREST GLEN AVE,3.4,2.1,1.8,6200 N FOREST GLEN AVE,"[41.99356735, -87.73992445047048]"
7/20/2021,62XX N FOREST GLEN AVE ,1.3,6.7,2,6200 N FOREST GLEN AVE ,"[41.99356735, -87.73992445047048]"
7/20/2021,62XX N FOREST GLEN AVE ,1.3,6.7,2,6200 N FOREST GLEN AVE ,"[41.99356735, -87.73992445047048]"
4/28/2017,62XX N FORESTGLEN AVE,1.3,6.2,5.6,6200 N FORESTGLEN AVE,"[0, 0]"
2/16/2018,62XX N FRANCISCO AVE,2.4,< 1,< 1,6200 N FRANCISCO AVE,"[41.994072, -87.702058]"
2/13/2019,62XX N GLENWOOD AVE,< 1,< 1,< 1,6200 N GLENWOOD AVE,"[41.994754, -87.66576110715165]"
4/30/2019,62XX N GREENVIEW ,2.4,61,12,6200 N GREENVIEW ,"[0, 0]"
7/9/2019,62XX N GREENVIEW ,See Follow-Up Sequential Sampling Table for Results,,,6200 N GREENVIEW ,"[0, 0]"
2/26/2019,62XX N HAMLIN AVE,3.2,7.2,4.4,6200 N HAMLIN AVE,"[41.99384, -87.72404]"
11/13/2019,62XX N HAMLIN AVE,1.7,3.5,1.4,6200 N HAMLIN AVE,"[41.99384, -87.72404]"
2/11/2019,62XX N HARDING AVE,2.5,3.2,3.4,6200 N HARDING AVE,"[41.99382645, -87.7279343655541]"
3/24/2019,62XX N HARDING AVE,3.2,6.5,1.1,6200 N HARDING AVE,"[41.99382645, -87.7279343655541]"
3/26/2019,62XX N HARDING AVE,2.1,2.4,5,6200 N HARDING AVE,"[41.99382645, -87.7279343655541]"
4/14/2019,62XX N HERMITAGE AVE,< 1,1.5,< 1,6200 N HERMITAGE AVE,"[41.994505, -87.673517]"
9/30/2019,62XX N HOYNE AVE,< 1,1.1,< 1,6200 N HOYNE AVE,"[41.994386399999996, -87.68304874692481]"
5/24/2021,62XX N HOYNE AVE,4.7,9,1.1,6200 N HOYNE AVE,"[41.994386399999996, -87.68304874692481]"
9/24/2016,62XX N INDIAN RD,8.7,8.1,1.1,6200 N INDIAN RD,"[41.994303, -87.778991]"
4/29/2018,62XX N KARLOV AVE,6.3,10,4.8,6200 N KARLOV AVE,"[41.9938304, -87.73164606796207]"
1/28/2019,62XX N KARLOV AVE,1.4,3.4,< 1,6200 N KARLOV AVE,"[41.9938304, -87.73164606796207]"
3/3/2019,62XX N KARLOV AVE,1.5,2,2.2,6200 N KARLOV AVE,"[41.9938304, -87.73164606796207]"
5/4/2019,62XX N KARLOV AVE,3.4,6.7,1.9,6200 N KARLOV AVE,"[41.9938304, -87.73164606796207]"
10/31/2019,62XX N KARLOV AVE,1.9,7.6,1.3,6200 N KARLOV AVE,"[41.9938304, -87.73164606796207]"
5/1/2020,62XX N KARLOV AVE,6.9,4,1.6,6200 N KARLOV AVE,"[41.9938304, -87.73164606796207]"
4/8/2022,62XX N KARLOV AVE ,3.4,27,26,6200 N KARLOV AVE ,"[41.9938304, -87.73164606796207]"
5/21/2016,62XX N KEDVALE AVE,1.16,7.6,1.72,6200 N KEDVALE AVE,"[41.993815, -87.732638]"
6/24/2016,62XX N KEDVALE AVE,3,2.4,1.6,6200 N KEDVALE AVE,"[41.993815, -87.732638]"
7/1/2018,62XX N KEDVALE AVE,3.5,19,4.3,6200 N KEDVALE AVE,"[41.993815, -87.732638]"
8/17/2018,62XX N KEDVALE AVE,See Follow-Up Sequential Sampling Table for Results,,,6200 N KEDVALE AVE,"[41.993815, -87.732638]"
2/17/2021,62XX N KEDVALE AVE,1.2,1.6,< 1,6200 N KEDVALE AVE,"[41.993815, -87.732638]"
3/12/2019,62XX N KEELER AVE,8.7,7.7,6.9,6200 N KEELER AVE,"[41.993835950000005, -87.73406009956551]"
7/10/2019,62XX N KEELER AVE,4.7,14,3.2,6200 N KEELER AVE,"[41.993835950000005, -87.73406009956551]"
11/4/2021,62XX N KEELER AVE ,6.7,8,4.1,6200 N KEELER AVE ,"[41.993835950000005, -87.73406009956551]"
4/15/2019,62XX N KEYSTONE AVE,2.3,1.8,1.2,6200 N KEYSTONE AVE,"[41.993814, -87.730208]"
4/22/2019,62XX N KEYSTONE AVE,1.4,2,1.9,6200 N KEYSTONE AVE,"[41.993814, -87.730208]"
9/27/2021,62XX N KEYSTONE AVE ,3.4,12,2.7,6200 N KEYSTONE AVE ,"[41.993814, -87.730208]"
7/16/2018,62XX N KILDARE AVE,5,11,3.2,6200 N KILDARE AVE,"[41.99382795, -87.73653033360621]"
9/2/2019,62XX N KILDARE AVE,3.3,4.1,2.2,6200 N KILDARE AVE,"[41.99382795, -87.73653033360621]"
12/7/2019,62XX N KILDARE AVE,1.8,6.6,1.7,6200 N KILDARE AVE,"[41.99382795, -87.73653033360621]"
12/15/2019,62XX N KILDARE AVE,4.8,9.5,5.7,6200 N KILDARE AVE,"[41.99382795, -87.73653033360621]"
8/24/2016,62XX N KIRKWOOD AVE,4.1,3.3,3,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
12/28/2016,62XX N KIRKWOOD AVE,2.9,5.2,3.7,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
2/18/2018,62XX N KIRKWOOD AVE,1.1,1.1,< 1,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
2/17/2019,62XX N KIRKWOOD AVE,3.7,2.9,2,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
3/20/2019,62XX N KIRKWOOD AVE,3.5,11,2,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
3/31/2019,62XX N KIRKWOOD AVE,3.3,3.3,1.8,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
2/25/2020,62XX N KIRKWOOD AVE,3.2,12,1.7,6200 N KIRKWOOD AVE,"[41.9940527, -87.74092868087271]"
9/26/2021,62XX N KIRKWOOD AVE ,2.2,2,3,6200 N KIRKWOOD AVE ,"[41.9940527, -87.74092868087271]"
3/31/2019,62XX N KNOX AVE,< 1,1.1,< 1,6200 N KNOX AVE,"[41.9931117, -87.74315322271649]"
8/13/2019,62XX N KOSTNER AVE,2.3,4.7,2.6,6200 N KOSTNER AVE,"[41.993784, -87.738708]"
2/9/2020,62XX N LA CROSSE AVE,3.3,11,1.1,6200 N LA CROSSE AVE,"[41.99376, -87.749664]"
3/4/2017,62XX N LAKEWOOD AVE,4.1,2.5,1.5,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
3/16/2019,62XX N Lakewood Ave,17,6.6,3,6200 N Lakewood Ave,"[41.994647, -87.663024]"
4/4/2019,62XX N LAKEWOOD AVE,2.6,2.3,1.6,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
9/18/2019,62XX N LAKEWOOD AVE,4.1,3.6,9.6,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
9/18/2019,62XX N LAKEWOOD AVE,4.1,3.6,9.6,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
3/3/2020,62XX N LAKEWOOD AVE,See Follow-Up Sequential Sampling Table for Results,,,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
7/7/2020,62XX N LAKEWOOD AVE,2,2.7,1.6,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
9/23/2020,62XX N LAKEWOOD AVE,7.9,5,3.9,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
2/3/2021,62XX N LAKEWOOD AVE,< 1,< 1,< 1,6200 N LAKEWOOD AVE,"[41.994647, -87.663024]"
4/13/2022,62XX N Lakewood Ave,See Follow-Up Sequential Sampling Table for Results,,,6200 N Lakewood Ave,"[41.994647, -87.663024]"
9/26/2021,62XX N LAKEWOOD AVE ,3.4,3.9,5.7,6200 N LAKEWOOD AVE ,"[41.994647, -87.663024]"
6/12/2019,62XX N LE MAI ,9.8,43,7.2,6200 N LE MAI ,"[0, 0]"
8/5/2019,62XX N LE MAI ,See Follow-Up Sequential Sampling Table for Results,,,6200 N LE MAI ,"[0, 0]"
4/7/2019,62XX N LE MAI AVE,1.6,11,< 1,6200 N LE MAI AVE,"[41.994413, -87.759016]"
4/22/2019,62XX N LE MAI AVE,11,4.7,3.9,6200 N LE MAI AVE,"[41.994413, -87.759016]"
7/10/2019,62XX N LE MAI AVE,4,1.9,1.1,6200 N LE MAI AVE,"[41.994413, -87.759016]"
10/3/2021,62XX N Le Mai Ave ,6.5,15,7.8,6200 N Le Mai Ave ,"[41.994413, -87.759016]"
2/7/2019,62XX N LEGETT ,5.9,15,7.1,6200 N LEGETT ,"[0, 0]"
4/20/2019,62XX N LEGETT ,See Follow-Up Sequential Sampling Table for Results,,,6200 N LEGETT ,"[0, 0]"
7/3/2018,62XX N LEGETT AVE,3.4,7.1,1.8,6200 N LEGETT AVE,"[41.99380525, -87.75405684241628]"
10/14/2019,62XX N LEGETT AVE,< 1,< 1,< 1,6200 N LEGETT AVE,"[41.99380525, -87.75405684241628]"
1/14/2019,62XX N LENOX AVE,1.7,1.4,1,6200 N LENOX AVE,"[41.99429295, -87.75509692713524]"
1/9/2020,62XX N LENOX AVE,4.3,10,2.8,6200 N LENOX AVE,"[41.99429295, -87.75509692713524]"
2/25/2020,62XX N LENOX AVE,4.2,9.5,8.7,6200 N LENOX AVE,"[41.99429295, -87.75509692713524]"
8/16/2021,62XX N LENOX AVE ,2.8,9.8,5.9,6200 N LENOX AVE ,"[41.99429295, -87.75509692713524]"
8/2/2018,62XX N LEONA AVE,5.7,2.1,1.9,6200 N LEONA AVE,"[41.99317825, -87.75736274599682]"
3/1/2019,62XX N LEONA AVE,6.5,5.3,6.7,6200 N LEONA AVE,"[41.99317825, -87.75736274599682]"
6/3/2019,62XX N LEONA AVE,2.8,4.5,2.4,6200 N LEONA AVE,"[41.99317825, -87.75736274599682]"
6/16/2019,62XX N LEONA AVE,6,5.1,3.7,6200 N LEONA AVE,"[41.99317825, -87.75736274599682]"
6/18/2019,62XX N LEONA AVE,6.6,13,3.2,6200 N LEONA AVE,"[41.99317825, -87.75736274599682]"
11/13/2019,62XX N LEONA AVE,< 1,< 1,< 1,6200 N LEONA AVE,"[41.99317825, -87.75736274599682]"
5/20/2021,62XX N Leona Ave,10,17,3.2,6200 N Leona Ave,"[41.99317825, -87.75736274599682]"
7/26/2021,62XX N Leona Ave,See Follow-Up Sequential Sampling Table for Results,,,6200 N Leona Ave,"[41.99317825, -87.75736274599682]"
9/21/2019,62XX N LEROY AVE,7,16,2.8,6200 N LEROY AVE,"[41.993931, -87.75798]"
1/15/2020,62XX N LEROY AVE,See Follow-Up Sequential Sampling Table for Results,,,6200 N LEROY AVE,"[41.993931, -87.75798]"
2/5/2020,62XX N LEROY AVE,3.7,19,2.1,6200 N LEROY AVE,"[41.993931, -87.75798]"
